index,id,county,state,total_pop,households,avg_household_income_dollars,rural_urban,one_or_more,desktop_laptop,only_desktop_laptop,smartphone,only_smartphone,tablet_portable,only_tablet_portable,other,only_other,no_computer,less10k,10k,20k,35k,50k,greater75k,dialup,broadband,internet,no_internet,perc_dialup,perc_broadband,perc_internet,perc_no_internet,high_state_income,low_state_income,state_ratio_income,national_ratio_income
96,8123,Weld County,Colorado,314305,107929,90525,,102751,89105,3713,95876,8123,75394,1020,2397,0,5178,4646,6666,11396,11786,18333,55102,206,97150,97356,10573,0.0019086621760601877,0.9001287883701322,0.9020374505461924,0.0979625494538076,145975,60765,0.6201404350059941,0.5141216626816677
97,9001,Fairfield County,Connecticut,943823,345634,150366,,325221,288112,12419,300928,20366,243502,3420,10799,0,20413,18769,19619,32681,31092,45840,197633,766,313036,313802,31832,0.0022162171545623407,0.9056863618741212,0.9079025790286835,0.09209742097131648,150366,80779,1,0.8539786570648069
98,9003,Hartford County,Connecticut,892697,348049,101945,,320183,271553,14596,293271,28441,226637,3531,7682,80,27866,19701,27363,41785,35541,52604,171055,819,299389,300208,47841,0.0023531169461771186,0.8601920993883045,0.8625452163344817,0.13745478366551836,150366,80779,0.677979064416158,0.5789796509481647
99,9005,Litchfield County,Connecticut,181111,73598,102726,,67520,59851,5055,59092,3768,46620,1039,1815,0,6078,2494,4760,10024,6745,12339,37236,228,63254,63482,10116,0.0030979102693007962,0.8594527025190902,0.862550612788391,0.13744938721160901,150366,80779,0.6831730577391165,0.5834152103909085
100,9007,Middlesex County,Connecticut,162682,66983,111125,,62516,55933,3337,57216,3274,42018,567,1444,0,4467,2375,3386,6980,6235,9848,38159,164,59271,59435,7548,0.0024483824253915174,0.884866309362077,0.8873146917874685,0.11268530821253153,150366,80779,0.7390300998896027,0.631115932234193
101,9009,New Haven County,Connecticut,857620,335539,94343,,303843,255655,15330,275425,30239,201689,4323,6438,75,31696,19516,29491,39939,38000,55156,153437,974,282007,282981,52558,0.0029027922238547533,0.8404596783086318,0.8433624705324866,0.15663752946751347,150366,80779,0.6274224226221353,0.5358053578831988
102,9011,New London County,Connecticut,266784,108098,88552,,100040,87133,6654,88821,8041,67209,1022,2792,9,8058,4887,8826,11307,11751,21569,49758,214,95668,95882,12216,0.001979685100556902,0.885011748598494,0.8869914336990509,0.11300856630094915,150366,80779,0.5889097269329503,0.502916337738603
103,9013,Tolland County,Connecticut,150921,55619,109684,,52027,47593,2906,46924,2091,36999,544,1548,0,3592,2407,3460,4425,4309,6933,34085,201,48806,49007,6612,0.003613872957083011,0.8775058882755893,0.8811197612326723,0.11888023876732771,150366,80779,0.7294468164345663,0.6229320126989897
104,9015,Windham County,Connecticut,117027,44571,80779,,40500,34171,1932,36138,2660,28925,730,507,0,4071,3043,3638,4449,4972,9629,18840,166,37602,37768,6803,0.0037243947858473,0.8436427273339167,0.847367122119764,0.15263287788023602,150366,80779,0.5372158599683439,0.4587708786496817
105,10001,Kent County,Delaware,178550,67841,69806,,60595,49129,3022,55219,6238,40853,711,1587,0,7246,4298,5869,11927,8829,13025,23893,228,58137,58365,9476,0.0033607995165165607,0.8569596556654531,0.8603204551819696,0.13967954481803038,92186,69806,0.7572299481483089,0.39645155244580493
106,10003,New Castle County,Delaware,559335,206351,92186,,196008,154555,8261,181305,22111,127006,2197,4796,0,10343,13654,12118,27233,21849,34829,96668,344,188556,188900,17451,0.001667062432457318,0.9137634419023897,0.915430504334847,0.08456949566515307,92186,69806,1,0.5235550355810242
107,10005,Sussex County,Delaware,229286,93479,79758,,84814,71736,5935,75321,7244,57326,815,2648,6,8665,4088,8735,13621,11690,19186,36159,213,78201,78414,15065,0.0022785866344312627,0.8365622225312637,0.8388408091656949,0.16115919083430502,92186,69806,0.8651856030199814,0.45297227917331623
108,11001,District of Columbia,District of Columbia,702455,287476,124946,,266613,230574,6223,253586,23099,186192,2664,7322,0,20863,26780,20957,24937,22441,35032,157329,182,247562,247744,39732,0.0006330963280412973,0.8611571052887893,0.8617902016168306,0.13820979838316938,124946,124946,1,0.70961000017038
109,12001,Alachua County,Florida,269956,97782,74463,,93407,84307,2718,87999,5777,60006,1047,2285,0,4375,12125,9834,13759,11490,16590,33984,139,84846,84985,12797,0.0014215295248614264,0.8677057127078603,0.8691272422327218,0.13087275776727822,117436,55109,0.6340730270104568,0.42290020843153847
110,12005,Bay County,Florida,185287,73856,69929,,68037,59104,3584,61328,5085,48067,474,1823,62,5819,3966,6951,9222,14797,15007,23913,65,64676,64741,9115,0.0008800909878682842,0.8757040727902946,0.876584163778163,0.12341583622183709,117436,55109,0.5954647637862325,0.39715011046303605
111,12009,Brevard County,Florida,596849,226363,75604,,209537,191261,13728,189435,11216,146681,1720,4490,0,16826,11963,21678,32943,30565,41975,87239,946,201023,201969,24394,0.004179128214416667,0.8880559101973379,0.8922350384117546,0.10776496158824543,117436,55109,0.6437889573895569,0.42938032792471476
112,12011,Broward County,Florida,1951260,694980,84524,,655599,568484,22383,616532,54284,446641,4777,27568,224,39381,46782,61252,98276,96196,123802,268672,1164,601748,602912,92068,0.001674868341535008,0.865849376960488,0.8675242453020231,0.13247575469797693,117436,55109,0.7197452229299363,0.4800399825076529
113,12015,Charlotte County,Florida,184998,74975,69586,,67947,59858,4480,59679,4302,46822,531,1664,84,7028,3927,8153,10452,12323,17180,22940,183,64614,64797,10178,0.002440813604534845,0.8618072690896965,0.8642480826942314,0.13575191730576858,117436,55109,0.5925440239790184,0.39520209908165177
114,12017,Citrus County,Florida,147929,62293,56965,,57105,48393,7108,46134,4682,35198,1189,1125,0,5188,5691,8445,12934,11595,11902,11726,46,51456,51502,10791,0.0007384457322652625,0.8260318173791598,0.826770263111425,0.17322973688857496,117436,55109,0.48507272046050615,0.323523231313573
115,12019,Clay County,Florida,216072,75958,78340,,73268,64658,3448,67508,6176,52465,393,1877,93,2690,3111,4976,11827,9455,16034,30555,142,70327,70469,5489,0.0018694541720424445,0.9258669264593591,0.9277363806314015,0.07226361936859843,117436,55109,0.667086753636023,0.4449189843080016
116,12021,Collier County,Florida,378488,144172,112143,,134294,116323,7996,119594,9845,91723,1561,5560,71,9878,4722,10388,18336,18887,24528,67311,188,125151,125339,18833,0.0013039980023860389,0.8680673084926338,0.8693713064950198,0.13062869350498016,117436,55109,0.9549286419837187,0.6368974937101382
117,12023,Columbia County,Florida,70503,25678,68973,,24000,18876,1435,21567,3215,15912,573,499,0,1678,1665,3166,4276,4130,4611,7830,55,20518,20573,5105,0.002141911363813381,0.7990497702313264,0.8011916815951398,0.19880831840486018,117436,55109,0.5873241595422187,0.3917206676624431
118,12031,Duval County,Florida,950181,367238,79177,,342926,282083,14725,319945,46170,208979,1711,20642,76,24312,23112,34215,54681,51636,73307,130287,620,323165,323785,43453,0.0016882784461303025,0.8799879097479019,0.8816761881940323,0.1183238118059678,117436,55109,0.674214039987738,0.44967258642525715
119,12033,Escambia County,Florida,315534,118820,70570,,109334,95368,5983,99780,8304,70700,935,1934,0,9486,8011,8770,20644,20736,22392,38267,273,99281,99554,19266,0.002297592997811816,0.8355579868708971,0.837855579868709,0.16214442013129102,117436,55109,0.6009230559623966,0.4007905632195006
120,12035,Flagler County,Florida,112067,41274,78065,,36375,31301,3168,31611,2369,24414,376,1190,0,4899,2385,3706,5263,5014,8600,16306,0,31326,31326,9948,0,0.7589765954353831,0.7589765954353831,0.24102340456461696,117436,55109,0.6647450526244082,0.44335716760281013
121,12053,Hernando County,Florida,190865,76163,59781,,71041,64337,6479,60706,3822,49317,711,3557,38,5122,6322,8574,14502,11127,16004,19634,199,66277,66476,9687,0.0026128172472197784,0.8701994406732928,0.8728122579205125,0.1271877420794874,117436,55109,0.5090517388194421,0.33951623437473377
122,12055,Highlands County,Florida,105424,40573,62081,,34959,28685,2830,29817,4088,20652,580,744,0,5614,2459,5366,10499,5326,7958,8965,117,31922,32039,8534,0.0028836911246395386,0.7867793853054987,0.7896630764301382,0.21033692356986172,117436,55109,0.5286368745529479,0.35257870136360797
123,12057,Hillsborough County,Florida,1436888,540142,83192,,514288,436693,16229,485628,51901,348871,3774,17732,0,25854,32362,51380,78125,69288,94838,214149,389,480642,481031,59111,0.0007201809894435167,0.8898437818203362,0.8905639628097797,0.10943603719022035,117436,55109,0.7084028747573147,0.4724751103210527
124,12061,Indian River County,Florida,157413,57636,89442,,51246,46644,4057,41809,2934,33278,308,6283,94,6390,2719,6411,9529,7048,9752,22177,118,47615,47733,9903,0.002047331528905545,0.8261329724477757,0.8281803039766812,0.17181969602331876,117436,55109,0.7616233522940155,0.50797094452995
125,12069,Lake County,Florida,356495,136366,69914,,127494,109000,7544,114094,10139,92529,1751,2623,0,8872,7741,12419,27165,18089,25080,45872,278,121651,121929,14437,0.0020386313303902732,0.8920918704075796,0.8941305017379699,0.10586949826203013,117436,55109,0.5953370346401444,0.3970649204609347
126,12071,Lee County,Florida,754610,281222,80438,,264914,226378,12747,241459,23461,182561,3320,18992,183,16308,17520,26013,41106,40002,54356,102225,838,245906,246744,34478,0.0029798522163984324,0.8744194977633328,0.8773993499797313,0.12260065002026868,117436,55109,0.6849518035355427,0.45683422593524425
127,12073,Leon County,Florida,292502,113390,75817,,106790,94209,3796,101385,8463,72579,138,2481,0,6600,10736,13212,16185,15792,17133,40332,144,99889,100033,13357,0.0012699532586647852,0.8809330628803246,0.8822030161389893,0.11779698386101067,117436,55109,0.6456027112640076,0.430590025954554
128,12081,Manatee County,Florida,394855,150814,86163,,142268,124945,8387,126558,8812,101058,1619,7506,0,8546,6645,12054,22675,23329,26862,59249,60,132110,132170,18644,0.0003978410492394605,0.8759796835837522,0.8763775246329917,0.12362247536700836,117436,55109,0.7337017609591607,0.4893484100705941
129,12083,Marion County,Florida,359977,143441,61351,,127543,108861,11464,108551,13011,75295,1378,2726,0,15898,11199,16971,27686,23199,25817,38569,458,119974,120432,23009,0.0031929504116675147,0.8363996346930097,0.8395925851046772,0.16040741489532281,117436,55109,0.5224207227766613,0.34843278792800875
130,12085,Martin County,Florida,160912,63070,96957,,59088,50430,3590,53055,4780,40100,712,1979,0,3982,3418,5222,10002,7472,10931,26025,263,55715,55978,7092,0.00416996987474235,0.8833835420960837,0.8875535119708261,0.11244648802917394,117436,55109,0.8256156544841445,0.550651135582728
131,12086,Miami-Dade County,Florida,2761581,895801,79418,,837519,689232,21322,803344,111627,512790,3991,35648,129,58282,77063,93593,142261,114747,158503,309634,706,711708,712414,183387,0.0007881214689423209,0.7944934198555259,0.7952815413244683,0.20471845867553173,117436,55109,0.6762662216015531,0.4510413057923522
132,12087,Monroe County,Florida,75027,31362,117436,,30369,26697,1740,27943,2613,18944,25,347,0,993,1201,1814,4052,4569,4302,15424,28,27769,27797,3565,0.000892800204068618,0.885434602385052,0.8863274025891206,0.11367259741087941,117436,55109,1,0.6669582057849691
133,12089,Nassau County,Florida,85832,32624,91826,,31315,27190,1724,28817,2330,20959,191,1084,0,1309,2412,2756,3037,4158,6135,14126,345,28901,29246,3378,0.010575036782736635,0.8858815595880334,0.89645659637077,0.10354340362923002,117436,55109,0.7819237712456146,0.5215104755305917
134,12091,Okaloosa County,Florida,207269,79570,82094,,75461,65572,3321,70849,6842,54416,455,2074,0,4109,4734,5886,12060,9240,15115,32535,148,69521,69669,9901,0.001859997486489883,0.8737086841774538,0.8755686816639437,0.1244313183360563,117436,55109,0.699053101263667,0.46623920216723364
135,12095,Orange County,Florida,1380645,458157,83043,,436659,379406,10121,417882,37474,304402,2634,13569,39,21498,29359,36668,69090,62337,83242,177461,1094,406344,407438,50719,0.0023878277533683867,0.8869099457172978,0.8892977734706662,0.11070222652933383,117436,55109,0.7071340985728397,0.4716288896335126
136,12097,Osceola County,Florida,367990,102705,67109,,97741,82652,2982,91843,9456,65128,1002,3582,33,4964,5864,9466,16939,18608,19559,32269,44,88291,88335,14370,0.00042841146974343996,0.859656297161774,0.8600847086315174,0.13991529136848255,117436,55109,0.571451684321673,0.3811343900679816
137,12099,Palm Beach County,Florida,1485941,552286,97332,,522553,447478,22680,482173,46540,360444,5829,16356,102,29733,34882,45687,75023,69056,97949,229689,1424,485547,486971,65315,0.0025783742481250657,0.8791586243359419,0.881736998584067,0.11826300141593304,117436,55109,0.8288088831363466,0.5527808856352618
138,12101,Pasco County,Florida,539630,205128,71182,,186401,169346,10844,166998,9434,133466,1870,5254,0,18727,10718,22588,31875,31042,38463,70442,593,172083,172676,32452,0.002890877890877891,0.8389054639054639,0.8417963417963418,0.1582036582036582,117436,55109,0.6061344051227903,0.40426631530523577
139,12103,Pinellas County,Florida,975280,405892,75715,,370430,326329,24301,332556,27040,249608,3920,9330,125,35462,25895,42299,67380,57000,70557,142761,1108,340750,341858,64034,0.002729790190494023,0.8395090319592404,0.8422388221497344,0.15776117785026558,117436,55109,0.6447341530706087,0.4300107339402648
140,12105,Polk County,Florida,708009,241171,67367,,216983,173662,11841,195583,25616,141084,2521,12773,44,24188,16643,23004,38091,38644,49340,75449,1157,176049,177206,63965,0.0047974258928312275,0.7299758262809376,0.7347732521737688,0.2652267478262312,117436,55109,0.5736486256343881,0.3825996581041249
141,12107,Putnam County,Florida,74163,27927,55109,,24878,18444,1222,21414,4186,13684,1219,456,0,3049,1927,4538,5906,4313,4982,6261,119,23060,23179,4748,0.004261109320729044,0.8257242095463172,0.8299853188670462,0.17001468113295376,117436,55109,0.4692683674512075,0.3129823883868989
142,12109,St. Johns County,Florida,254261,90109,110555,,85629,79144,4106,79234,4055,62081,641,3357,0,4480,3609,4594,11151,8478,14523,47754,419,79304,79723,10386,0.004649923980956397,0.8800896691784394,0.8847395931593959,0.11526040684060415,117436,55109,0.9414063830511938,0.6278787121543415
143,12111,St. Lucie County,Florida,321128,118768,70069,,113599,97208,4815,104603,8581,79304,861,3231,0,5169,6688,12019,17752,19065,23162,40082,46,106651,106697,12071,0.0003873097130540213,0.8979775697157484,0.8983648794288024,0.10163512057119763,117436,55109,0.5966569024830546,0.39794521714931536
144,12113,Santa Rosa County,Florida,179349,63891,89919,,60536,52899,2448,56805,3821,45453,585,1386,0,3355,2541,2941,6930,9186,12953,29340,146,57655,57801,6090,0.002285141882268238,0.9023962686450361,0.9046814105273043,0.09531858947269568,117436,55109,0.7656851391396164,0.510679986596773
145,12115,Sarasota County,Florida,426718,183721,89010,,171380,150011,11577,150133,12540,115489,2173,4840,67,12341,9292,13945,26861,22209,37520,73894,217,161033,161250,22471,0.0011811387919726107,0.8765084013259236,0.8776895401178961,0.12231045988210384,117436,55109,0.7579447528866787,0.505517472469431
146,12117,Seminole County,Florida,467832,179274,90253,,171687,156048,7086,161046,8930,126450,1057,6210,0,7587,8607,11266,21407,20334,35745,81915,182,158744,158926,20348,0.0010152057744011959,0.8854825574260629,0.8864977632004641,0.1135022367995359,117436,55109,0.7685292414591778,0.5125768839768965
147,12119,Sumter County,Florida,128754,62854,67209,,58614,54504,5942,48464,2372,41659,286,2652,0,4240,2374,5947,10035,9139,13915,21444,295,56205,56500,6354,0.004693416489006268,0.8942151653037197,0.898908581792726,0.101091418207274,117436,55109,0.5723032119622603,0.38170232341532395
148,12127,Volusia County,Florida,547538,218423,69008,,204073,170798,13454,183317,21564,126888,2501,4252,123,14350,14945,19682,37719,35561,42572,67944,448,179544,179992,38431,0.0020510660507364153,0.8220013460120958,0.8240524120628322,0.17594758793716778,117436,55109,0.5876221942164243,0.39191944433401293
149,12131,Walton County,Florida,71375,28770,87915,,26716,23395,1033,25060,1176,20617,397,759,91,2054,1673,1600,4438,4324,4601,12134,291,25218,25509,3261,0.010114702815432742,0.8765380604796663,0.886652763295099,0.11334723670490093,117436,55109,0.7486205252222488,0.4992986023160322
150,13013,Barrow County,Georgia,80809,27525,73157,,25654,22430,1021,24081,1845,18919,95,1857,0,1871,1266,1514,4176,4090,4841,11638,0,24062,24062,3463,0,0.8741871026339691,0.8741871026339691,0.12581289736603088,128969,53258,0.5672448417836845,0.4154829989152473
151,13015,Bartow County,Georgia,106408,35506,67477,,33497,27565,1222,31042,3713,22414,768,827,0,2009,2687,2130,6053,4911,6131,13594,0,27558,27558,7948,0,0.7761505097729962,0.7761505097729962,0.2238494902270039,128969,53258,0.5232032503935055,0.38322438478620147
152,13021,Bibb County,Georgia,153095,57905,57834,,50225,37039,2139,46756,9120,31461,369,1683,79,7680,7917,7412,10952,7526,8454,15644,143,45815,45958,11947,0.0024695622139711596,0.7912097400915292,0.7936793023055004,0.20632069769449962,128969,53258,0.4484333444471152,0.3284585721019781
153,13031,Bulloch County,Georgia,77296,27097,58705,,24349,19477,810,22820,3900,15489,240,277,0,2748,2023,3842,4864,4585,4523,7260,0,21587,21587,5510,0,0.7966564564342916,0.7966564564342916,0.20334354356570838,128969,53258,0.4551869053803627,0.33340527155733
